source,4.498370409795662e-51,1
fake,2.7132884350971252e-42,1
false,1.0032775018864764e-30,1
denial,1.764605984146163e-28,1
islam,2.597520982191113e-28,1
woods,1.8544235583190606e-27,1
their,1.9157975343831406e-26,1
debunking,4.323868423717469e-23,1
reported,7.176273285814381e-22,1
claims,1.3447555732209206e-21,1
statement,3.345889298715257e-21,1
website,1.514391922470363e-19,1
snopes,2.549351048409402e-19,1
wants,8.064989492288565e-19,1
ny,2.2357608111722324e-18,1
debunked,2.202391151908066e-17,1
pr,1.2239367685569207e-16,1
macaulay,1.0314520252923259e-15,1
issued,1.0587618190305798e-15,1
journal,8.409672093042573e-15,1
originated,1.2155935920396958e-14,1
evidence,2.269274836310845e-14,1
exclusively,4.7452532895677355e-14,1
obvious,7.565654730304742e-14,1
media,1.560751368067245e-13,1
simply,2.239062044107979e-13,1
reporter,2.4587497646874984e-13,1
fbi,2.555650168223954e-13,1
kanye,8.804768346588318e-13,1
muslim,9.390721614281666e-13,1
shopping,1.181161707949901e-12,1
president,1.9643256217086926e-12,1
feb,2.463831168195152e-12,1
robert,4.0771520479644905e-12,1
stated,6.198990017362349e-12,1
may,7.799014927658782e-12,1
paper,1.1197526834572958e-11,1
these,1.141565317844401e-11,1
report,1.3945304513525976e-11,1
offered,1.4000016088127132e-11,1
explain,2.209825957850633e-11,1
amazon,2.209825957850633e-11,1
rupture,2.5438557753645347e-11,1
revealed,2.6793594840645613e-11,1
priest,2.8544874415199675e-11,1
offer,3.079030524434378e-11,1
spanish,5.922934913905545e-11,1
sources,9.156876584699237e-11,1
hillary,1.094029581756809e-10,1
accidental,1.3574867324006586e-10,1
campus,1.4168324407139614e-10,1
al,1.6696533168806307e-10,1
open,1.8255745590531084e-10,1
call,1.97319597496159e-10,1
sensationalism,2.630780586159181e-10,1
tom,2.81723251798325e-10,1
secret,4.3646599038643093e-10,1
life,5.676335526823382e-10,1
trying,6.138363956935913e-10,1
marriage,6.290692712063748e-10,1
comey,6.344409089143171e-10,1
cnbc,6.344409089143171e-10,1
total,7.972364025543845e-10,1
kim,1.0379319962868294e-09,1
taylor,1.0716420018593732e-09,1
order,1.0944616618330185e-09,1
dollar,3.6271951459206746e-09,1
wrong,3.838822956991124e-09,1
ripped,3.879998310741443e-09,1
quote,4.272579658486763e-09,1
camera,5.2331594261357574e-09,1
make,6.185669356193075e-09,1
caused,7.60704332896501e-09,1
illegal,1.1354494665071939e-08,1
forbes,1.2976339834597068e-08,1
original,1.3392057076765082e-08,1
noted,2.0664378073662416e-08,1
twisted,2.8399311678118578e-08,1
exploded,2.874573718507815e-08,1
physical,3.371589818924466e-08,1
isis,3.543207213480031e-08,1
investor,3.55021887323556e-08,1
blew,4.033394597837465e-08,1
divorce,4.335385836597019e-08,1
determined,4.8166073753610894e-08,1
fabrication,6.208615309668846e-08,1
inserted,6.657077675045131e-08,1
emails,7.656135420535733e-08,1
phone,7.900843964325873e-08,1
michelle,8.12759758533939e-08,1
72,8.223787113748834e-08,1
highway,8.223787113748834e-08,1
customers,9.372080296093652e-08,1
blown,1.139326752097692e-07,1
chronicles,1.446362789973025e-07,1
allegedly,1.4617973949217673e-07,1
virgin,1.6088952651109617e-07,1
plans,1.714459767020966e-07,1
sex,1.8381668105224673e-07,1
swedish,2.00351700713216e-07,1
obamacare,2.2682019505024897e-07,1
during,2.849755295348285e-07,1
friends,2.898282099300378e-07,1
philippines,2.9743481452435726e-07,1
tricked,2.9743481452435726e-07,1
wikileaks,3.143027063581567e-07,1
religion,3.186329093275177e-07,1
reports,4.008840904612213e-07,1
caught,5.315812484392234e-07,1
apparently,5.698241659130258e-07,1
aspect,6.282887546116932e-07,1
sole,6.282887546116932e-07,1
houthi,6.519307369799188e-07,1
noticed,6.587871427126466e-07,1
harassed,6.831358204177387e-07,1
telling,8.085763289404152e-07,1
use,8.719014969114131e-07,1
thoughts,9.37808754452505e-07,1
should,1.1439644342002878e-06,1
nbc,1.3400533850436744e-06,1
witness,1.348694211747354e-06,1
campuses,1.348694211747354e-06,1
dnc,1.348694211747354e-06,1
origin,1.430535252748568e-06,1
montreal,1.430535252748568e-06,1
subsequently,1.485131933159079e-06,1
considering,1.556384510981841e-06,1
silicon,1.980761295544818e-06,1
interests,2.1657664045803334e-06,1
mothers,2.4419393009154805e-06,1
face,3.0837156806471183e-06,1
amish,3.143086023028156e-06,1
archdiocese,3.143086023028156e-06,1
wasserman,3.143086023028156e-06,1
schultz,3.143086023028156e-06,1
nothing,3.2687609053528294e-06,1
site,3.503697595194941e-06,1
god,3.503697595194941e-06,1
shocking,3.816179113008886e-06,1
however,4.927410791651563e-06,1
michael,4.9744774963469685e-06,1
nose,5.008388488737986e-06,1
wall,5.086282271835988e-06,1
rather,5.158360839296503e-06,1
pal,5.714610799072386e-06,1
alleged,5.738799497456695e-06,1
white,6.003635507833094e-06,1
catholic,6.198328187324729e-06,1
lake,6.9161012121595805e-06,1
sharia,6.9161012121595805e-06,1
mistake,1.0167097812208117e-05,1
corruption,1.0548123426407798e-05,1
el,1.0548123426407798e-05,1
freedom,1.1362953222610554e-05,1
clearly,1.1421959811541948e-05,1
voices,1.1656926946831173e-05,1
real,1.3210237051953048e-05,1
